,state,county,Donald Trump,Joe Biden,Others
528,Florida,Indian River,58872.0,37844.0,768.0
529,Florida,Jackson,15488.0,6766.0,165.0
530,Florida,Jefferson,4479.0,3897.0,75.0
531,Florida,Lafayette,3128.0,510.0,20.0
532,Florida,Lake,125859.0,83505.0,1950.0
533,Florida,Lee,233247.0,157695.0,2957.0
534,Florida,Leon,57453.0,103517.0,1959.0
535,Florida,Levy,16749.0,6205.0,191.0
536,Florida,Liberty,2846.0,694.0,21.0
537,Florida,Madison,5576.0,3747.0,57.0
538,Florida,Manatee,124987.0,90166.0,1805.0
539,Florida,Marion,127826.0,74858.0,1692.0
540,Florida,Martin,61168.0,36893.0,665.0
541,Florida,Miami-Dade,532833.0,617864.0,6119.0
542,Florida,Monroe,25693.0,21881.0,455.0
543,Florida,Nassau,42566.0,15564.0,681.0
544,Florida,Okaloosa,79798.0,34248.0,2327.0
545,Florida,Okeechobee,11470.0,4390.0,94.0
546,Florida,Orange,245398.0,395014.0,6991.0
547,Florida,Osceola,73480.0,97297.0,1659.0
548,Florida,Palm Beach,334711.0,433572.0,4875.0
549,Florida,Pasco,179621.0,119073.0,3276.0
550,Florida,Pinellas,276209.0,277450.0,6056.0
551,Florida,Polk,194586.0,145049.0,3621.0
552,Florida,Putnam,25514.0,10527.0,332.0
553,Florida,Santa Rosa,77385.0,27612.0,1931.0
554,Florida,Sarasota,148370.0,120110.0,2095.0
555,Florida,Seminole,125241.0,132528.0,3046.0
556,Florida,St. Johns,110946.0,63850.0,1826.0
557,Florida,St. Lucie,86831.0,84137.0,1201.0
558,Florida,Sumter,62761.0,29341.0,383.0
559,Florida,Suwannee,16410.0,4485.0,162.0
560,Florida,Taylor,7751.0,2299.0,77.0
561,Florida,Union,5133.0,1053.0,59.0
562,Florida,Volusia,173821.0,130575.0,3043.0
563,Florida,Wakulla,12874.0,5351.0,179.0
564,Florida,Walton,32947.0,10338.0,426.0
565,Florida,Washington,9876.0,2347.0,104.0
566,Georgia,Appling,6570.0,1784.0,36.0
567,Georgia,Atkinson,2300.0,825.0,30.0
568,Georgia,Bacon,4017.0,625.0,25.0
569,Georgia,Baker,897.0,652.0,6.0
570,Georgia,Baldwin,8903.0,9140.0,208.0
571,Georgia,Banks,7795.0,932.0,74.0
572,Georgia,Barrow,26804.0,10453.0,664.0
573,Georgia,Bartow,37672.0,12091.0,701.0
574,Georgia,Ben Hill,4111.0,2393.0,60.0
575,Georgia,Berrien,6419.0,1269.0,55.0
576,Georgia,Bibb,26559.0,43408.0,747.0
577,Georgia,Bleckley,4329.0,1312.0,67.0
578,Georgia,Brantley,6993.0,700.0,56.0
579,Georgia,Brooks,4261.0,2791.0,49.0
580,Georgia,Bryan,14240.0,6738.0,357.0
581,Georgia,Bulloch,18387.0,11248.0,455.0
582,Georgia,Burke,5400.0,5208.0,75.0
583,Georgia,Butts,8406.0,3274.0,91.0
584,Georgia,Calhoun,923.0,1263.0,12.0
585,Georgia,Camden,15249.0,7967.0,470.0
586,Georgia,Candler,3133.0,1269.0,29.0
587,Georgia,Carroll,37476.0,16236.0,760.0
588,Georgia,Catoosa,25167.0,6932.0,494.0
589,Georgia,Charlton,3419.0,1105.0,44.0
590,Georgia,Chatham,53232.0,78247.0,1929.0
591,Georgia,Chattahoochee,880.0,667.0,35.0
592,Georgia,Chattooga,8064.0,1854.0,132.0
593,Georgia,Cherokee,99585.0,42779.0,2451.0
594,Georgia,Clarke,14450.0,36055.0,841.0
595,Georgia,Clay,637.0,791.0,7.0
596,Georgia,Clayton,15811.0,95466.0,1053.0
597,Georgia,Clinch,2105.0,744.0,12.0
598,Georgia,Cobb,165436.0,221847.0,6445.0
599,Georgia,Coffee,10578.0,4511.0,125.0
600,Georgia,Colquitt,11777.0,4190.0,119.0
601,Georgia,Columbia,50013.0,29232.0,1330.0
602,Georgia,Cook,4900.0,2059.0,76.0
603,Georgia,Coweta,51501.0,24210.0,1088.0
604,Georgia,Crawford,4428.0,1615.0,59.0
605,Georgia,Crisp,4985.0,2982.0,66.0
606,Georgia,Dade,6066.0,1261.0,107.0
607,Georgia,Dawson,13398.0,2486.0,197.0
608,Georgia,DeKalb,58377.0,308162.0,4207.0
609,Georgia,Decatur,6755.0,4782.0,88.0
610,Georgia,Dodge,5843.0,2172.0,56.0
611,Georgia,Dooly,2159.0,1911.0,35.0
612,Georgia,Dougherty,10441.0,24568.0,278.0
613,Georgia,Douglas,25454.0,42814.0,838.0
614,Georgia,Early,2710.0,2450.0,28.0
615,Georgia,Echols,1256.0,167.0,18.0
616,Georgia,Effingham,23361.0,7718.0,492.0
617,Georgia,Elbert,6226.0,2879.0,66.0
618,Georgia,Emanuel,6553.0,2886.0,66.0
619,Georgia,Evans,2888.0,1324.0,35.0
620,Georgia,Fannin,12169.0,2570.0,110.0
621,Georgia,Fayette,37956.0,33062.0,976.0
622,Georgia,Floyd,28906.0,11917.0,518.0
623,Georgia,Forsyth,85123.0,42208.0,1980.0
624,Georgia,Franklin,9069.0,1593.0,103.0
625,Georgia,Fulton,137247.0,380212.0,6320.0
626,Georgia,Gilmer,13429.0,2932.0,164.0
627,Georgia,Glascock,1402.0,155.0,8.0
628,Georgia,Glynn,25617.0,15882.0,489.0
629,Georgia,Gordon,19405.0,4384.0,244.0
630,Georgia,Grady,7034.0,3619.0,54.0
631,Georgia,Greene,7066.0,4087.0,91.0
632,Georgia,Gwinnett,166400.0,241994.0,5629.0
633,Georgia,Habersham,16637.0,3562.0,232.0
634,Georgia,Hall,64183.0,25033.0,1321.0
635,Georgia,Hancock,1154.0,2976.0,23.0
636,Georgia,Haralson,12330.0,1791.0,125.0
637,Georgia,Harris,14319.0,5457.0,215.0
638,Georgia,Hart,9465.0,3157.0,106.0
639,Georgia,Heard,4519.0,824.0,51.0
640,Georgia,Henry,48259.0,73443.0,1296.0
641,Georgia,Houston,41540.0,32239.0,1059.0
642,Georgia,Irwin,3134.0,1008.0,26.0
643,Georgia,Jackson,29502.0,7642.0,531.0
644,Georgia,Jasper,5822.0,1761.0,61.0
645,Georgia,Jeff Davis,4695.0,1028.0,48.0
646,Georgia,Jefferson,3537.0,4058.0,44.0
647,Georgia,Jenkins,2161.0,1266.0,28.0
648,Georgia,Johnson,2850.0,1222.0,28.0
649,Georgia,Jones,9940.0,4882.0,112.0
650,Georgia,Lamar,6331.0,2620.0,94.0
651,Georgia,Lanier,2509.0,1019.0,48.0
652,Georgia,Laurens,14493.0,8074.0,164.0
653,Georgia,Lee,12007.0,4558.0,149.0
654,Georgia,Liberty,7959.0,13104.0,331.0
655,Georgia,Lincoln,3173.0,1432.0,36.0
656,Georgia,Long,3527.0,2035.0,95.0
657,Georgia,Lowndes,25692.0,20116.0,547.0
658,Georgia,Lumpkin,12163.0,3126.0,242.0
659,Georgia,Macon,1783.0,2858.0,22.0
660,Georgia,Madison,11326.0,3411.0,200.0
661,Georgia,Marion,2275.0,1312.0,38.0
662,Georgia,McDuffie,6169.0,4168.0,118.0
663,Georgia,McIntosh,4016.0,2612.0,68.0
664,Georgia,Meriwether,6524.0,4287.0,66.0
665,Georgia,Miller,2066.0,748.0,20.0
666,Georgia,Mitchell,4935.0,3993.0,34.0
667,Georgia,Monroe,11057.0,4385.0,148.0
668,Georgia,Montgomery,2960.0,980.0,27.0
669,Georgia,Morgan,8231.0,3353.0,122.0
670,Georgia,Murray,12944.0,2301.0,144.0
671,Georgia,Muscogee,30107.0,49446.0,961.0
672,Georgia,Newton,23869.0,29789.0,576.0
673,Georgia,Oconee,16595.0,8162.0,411.0
674,Georgia,Oglethorpe,5592.0,2439.0,102.0
675,Georgia,Paulding,54517.0,29695.0,1160.0
676,Georgia,Peach,6506.0,5922.0,125.0
677,Georgia,Pickens,14110.0,2824.0,233.0
678,Georgia,Pierce,7898.0,1100.0,49.0
679,Georgia,Pike,9127.0,1505.0,88.0
680,Georgia,Polk,13587.0,3657.0,152.0
681,Georgia,Pulaski,2815.0,1230.0,36.0
682,Georgia,Putnam,8291.0,3448.0,116.0
683,Georgia,Quitman,604.0,497.0,5.0
684,Georgia,Rabun,7474.0,1984.0,110.0
685,Georgia,Randolph,1390.0,1671.0,12.0
686,Georgia,Richmond,26780.0,59119.0,1110.0
687,Georgia,Rockdale,13014.0,31237.0,430.0
688,Georgia,Schley,1800.0,462.0,13.0
689,Georgia,Screven,3915.0,2661.0,51.0
690,Georgia,Seminole,2613.0,1256.0,19.0
691,Georgia,Spalding,18104.0,11828.0,279.0
692,Georgia,Stephens,9367.0,2386.0,132.0
693,Georgia,Stewart,801.0,1182.0,7.0
694,Georgia,Sumter,5733.0,6314.0,101.0
695,Georgia,Talbot,1392.0,2114.0,16.0
696,Georgia,Taliaferro,360.0,561.0,7.0
697,Georgia,Tattnall,6054.0,2062.0,69.0
698,Georgia,Taylor,2420.0,1388.0,34.0
699,Georgia,Telfair,2825.0,1488.0,21.0
700,Georgia,Terrell,2004.0,2376.0,36.0
701,Georgia,Thomas,12969.0,8708.0,195.0
702,Georgia,Tift,10784.0,5318.0,177.0
703,Georgia,Toombs,7873.0,2938.0,103.0
704,Georgia,Towns,6384.0,1550.0,45.0
705,Georgia,Treutlen,2101.0,952.0,24.0
706,Georgia,Troup,18142.0,11577.0,328.0
707,Georgia,Turner,2349.0,1409.0,33.0
708,Georgia,Twiggs,2370.0,2044.0,30.0
709,Georgia,Union,12650.0,2800.0,108.0
710,Georgia,Upson,8606.0,4203.0,96.0
711,Georgia,Walker,23173.0,5770.0,411.0
712,Georgia,Walton,37839.0,12683.0,571.0
713,Georgia,Ware,9903.0,4169.0,117.0
714,Georgia,Warren,1166.0,1468.0,16.0
715,Georgia,Washington,4668.0,4743.0,66.0
716,Georgia,Wayne,9987.0,2688.0,104.0
717,Georgia,Webster,748.0,640.0,3.0
718,Georgia,Wheeler,1583.0,689.0,13.0
719,Georgia,White,12222.0,2411.0,183.0
720,Georgia,Whitfield,25644.0,10680.0,442.0
721,Georgia,Wilcox,2402.0,861.0,16.0
722,Georgia,Wilkes,2823.0,2160.0,47.0
723,Georgia,Wilkinson,2665.0,2074.0,31.0
724,Georgia,Worth,6830.0,2395.0,60.0
725,Hawaii,Hawaii,26897.0,58731.0,2186.0
726,Hawaii,Honolulu,136259.0,238869.0,6986.0
727,Hawaii,Kauai,11582.0,21225.0,690.0
728,Hawaii,Maui,22126.0,47305.0,1613.0
729,Idaho,Ada,130699.0,120539.0,8151.0
730,Idaho,Adams,1941.0,591.0,54.0
731,Idaho,Bannock,23331.0,14682.0,1540.0
732,Idaho,Bear Lake,2914.0,350.0,51.0
733,Idaho,Benewah,3878.0,977.0,118.0
734,Idaho,Bingham,15295.0,4124.0,675.0
735,Idaho,Blaine,4031.0,8919.0,338.0
736,Idaho,Boise,3485.0,1204.0,131.0
737,Idaho,Bonner,18369.0,8310.0,673.0
738,Idaho,Bonneville,37805.0,14254.0,1936.0
739,Idaho,Boundary,4937.0,1220.0,156.0
740,Idaho,Butte,1202.0,188.0,25.0
741,Idaho,Camas,507.0,149.0,98.0
742,Idaho,Canyon,61759.0,25881.0,2798.0
743,Idaho,Caribou,2906.0,431.0,79.0
744,Idaho,Cassia,7907.0,1464.0,258.0
745,Idaho,Clark,264.0,41.0,6.0
746,Idaho,Clearwater,3453.0,877.0,89.0
747,Idaho,Custer,2089.0,603.0,47.0
748,Idaho,Elmore,7246.0,2601.0,358.0
749,Idaho,Franklin,5845.0,657.0,162.0
750,Idaho,Fremont,5548.0,998.0,173.0
751,Idaho,Gem,7951.0,1803.0,204.0
752,Idaho,Gooding,4659.0,1256.0,135.0
753,Idaho,Idaho,7826.0,1561.0,215.0
754,Idaho,Jefferson,12099.0,1661.0,413.0
755,Idaho,Jerome,5734.0,1893.0,185.0
756,Idaho,Kootenai,62837.0,24312.0,2729.0
757,Idaho,Latah,9472.0,10236.0,862.0
758,Idaho,Lemhi,3592.0,1032.0,114.0
759,Idaho,Lewis,1489.0,349.0,32.0
760,Idaho,Lincoln,1469.0,414.0,57.0
761,Idaho,Madison,13559.0,2666.0,887.0
762,Idaho,Minidoka,6265.0,1550.0,178.0
763,Idaho,Nez Perce,13738.0,6686.0,543.0
764,Idaho,Oneida,2148.0,249.0,54.0
765,Idaho,Owyhee,3819.0,816.0,107.0
766,Idaho,Payette,8862.0,2161.0,270.0
767,Idaho,Power,2116.0,865.0,105.0
768,Idaho,Shoshone,4216.0,1693.0,140.0
769,Idaho,Teton,2858.0,3318.0,171.0
770,Idaho,Twin Falls,25897.0,9391.0,1392.0
771,Idaho,Valley,3947.0,2976.0,140.0
772,Idaho,Washington,4154.0,1073.0,117.0
773,Illinois,Adams,24220.0,8633.0,674.0
774,Illinois,Alexander,1486.0,1114.0,25.0
775,Illinois,Bond,5625.0,2288.0,231.0
776,Illinois,Boone,13883.0,10542.0,554.0
777,Illinois,Brown,1931.0,486.0,108.0
778,Illinois,Bureau,10411.0,6669.0,354.0
779,Illinois,Calhoun,2046.0,677.0,50.0
780,Illinois,Carroll,5105.0,2748.0,171.0
781,Illinois,Cass,3625.0,1615.0,86.0
782,Illinois,Champaign,35285.0,57067.0,3216.0
783,Illinois,Christian,11563.0,4335.0,306.0
784,Illinois,Clark,6226.0,1993.0,136.0
785,Illinois,Clay,5629.0,1129.0,141.0
786,Illinois,Clinton,14304.0,4493.0,417.0
787,Illinois,Coles,14037.0,8067.0,502.0
788,Illinois,Cook,558269.0,1725973.0,37157.0
789,Illinois,Cook Suburbs,377035.0,781238.0,18385.0
790,Illinois,Crawford,7043.0,2202.0,196.0
791,Illinois,Cumberland,4601.0,1142.0,107.0
792,Illinois,De Witt,5632.0,2191.0,201.0
793,Illinois,DeKalb,21905.0,24643.0,1441.0
794,Illinois,Douglas,6227.0,2335.0,198.0
795,Illinois,DuPage,193611.0,281222.0,10231.0
796,Illinois,Edgar,6193.0,1887.0,116.0
797,Illinois,Edwards,2833.0,488.0,47.0
798,Illinois,Effingham,15006.0,3716.0,361.0
799,Illinois,Fayette,8055.0,1826.0,195.0
800,Illinois,Ford,5048.0,1754.0,165.0
801,Illinois,Franklin,13622.0,4760.0,287.0
802,Illinois,Fulton,9867.0,6503.0,354.0
803,Illinois,Gallatin,2019.0,622.0,34.0
804,Illinois,Greene,4770.0,1349.0,108.0
805,Illinois,Grundy,16523.0,9626.0,604.0
806,Illinois,Hamilton,3432.0,824.0,67.0
807,Illinois,Hancock,6906.0,2315.0,162.0
808,Illinois,Hardin,1691.0,449.0,22.0
809,Illinois,Henderson,2394.0,1187.0,75.0
810,Illinois,Henry,15300.0,9797.0,603.0
811,Illinois,Iroquois,10877.0,2908.0,259.0
812,Illinois,Jackson,10890.0,11181.0,645.0
813,Illinois,Jasper,4494.0,1007.0,85.0
814,Illinois,Jefferson,12476.0,4608.0,352.0
815,Illinois,Jersey,8712.0,2961.0,287.0
816,Illinois,Jo Daviess,7166.0,5109.0,220.0
817,Illinois,Johnson,5059.0,1281.0,110.0
818,Illinois,Kane,96775.0,130166.0,4935.0
819,Illinois,Kankakee,28532.0,20271.0,1236.0
820,Illinois,Kendall,29492.0,33168.0,1545.0
821,Illinois,Knox,12009.0,10703.0,493.0
822,Illinois,LaSalle,30113.0,22442.0,1128.0
823,Illinois,Lake,123594.0,204032.0,6530.0
824,Illinois,Lawrence,4886.0,1419.0,117.0
825,Illinois,Lee,9630.0,6407.0,403.0
826,Illinois,Livingston,12208.0,4615.0,351.0
827,Illinois,Logan,9136.0,3840.0,318.0
828,Illinois,Macon,28589.0,19847.0,951.0
829,Illinois,Macoupin,16153.0,7365.0,552.0
830,Illinois,Madison,76031.0,57836.0,3691.0
831,Illinois,Marion,12678.0,4524.0,290.0
832,Illinois,Marshall,4197.0,2005.0,143.0
833,Illinois,Mason,4654.0,1985.0,127.0
834,Illinois,Massac,4997.0,1725.0,96.0
835,Illinois,McDonough,7027.0,4992.0,266.0
836,Illinois,McHenry,82260.0,78154.0,4164.0
837,Illinois,McLean,40502.0,43933.0,2954.0
838,Illinois,Menard,4764.0,2022.0,168.0
839,Illinois,Mercer,5418.0,3280.0,216.0
840,Illinois,Monroe,14142.0,6569.0,495.0
841,Illinois,Montgomery,9544.0,3905.0,312.0
842,Illinois,Morgan,9950.0,5076.0,307.0
843,Illinois,Moultrie,4964.0,1662.0,118.0
844,Illinois,Ogle,16248.0,9428.0,664.0
845,Illinois,Peoria,38252.0,43578.0,2143.0
846,Illinois,Perry,7313.0,2612.0,146.0
847,Illinois,Piatt,6248.0,3329.0,274.0
848,Illinois,Pike,6332.0,1484.0,149.0
849,Illinois,Pope,1722.0,433.0,20.0
850,Illinois,Pulaski,1699.0,891.0,41.0
851,Illinois,Putnam,1993.0,1338.0,59.0
852,Illinois,Randolph,11076.0,3592.0,242.0
853,Illinois,Richland,6089.0,1830.0,144.0
854,Illinois,Rock Island,28603.0,36691.0,1523.0
855,Illinois,Saline,8103.0,2789.0,197.0
856,Illinois,Sangamon,53485.0,48917.0,2349.0
857,Illinois,Schuyler,2773.0,1068.0,77.0
858,Illinois,Scott,2114.0,572.0,55.0
859,Illinois,Shelby,9426.0,2504.0,167.0
860,Illinois,St. Clair,57150.0,68325.0,2629.0
861,Illinois,Stark,2004.0,815.0,67.0
862,Illinois,Stephenson,12521.0,9055.0,472.0
863,Illinois,Tazewell,42513.0,24819.0,1719.0
864,Illinois,Union,6161.0,2579.0,164.0
865,Illinois,Vermilion,20725.0,10323.0,594.0
866,Illinois,Wabash,4237.0,1253.0,117.0
867,Illinois,Warren,4676.0,3090.0,158.0
868,Illinois,Washington,6115.0,1641.0,165.0
869,Illinois,Wayne,7176.0,1187.0,136.0
870,Illinois,White,5791.0,1517.0,123.0
871,Illinois,Whiteside,14527.0,12253.0,595.0
872,Illinois,Will,155116.0,183915.0,7235.0
873,Illinois,Williamson,22801.0,10206.0,722.0
874,Illinois,Winnebago,60861.0,64056.0,2793.0
875,Illinois,Woodford,14799.0,6160.0,539.0
876,Indiana,Adams,10686.0,3236.0,287.0
877,Indiana,Allen,92083.0,73189.0,3810.0
878,Indiana,Bartholomew,22410.0,12934.0,891.0
879,Indiana,Benton,3007.0,1009.0,98.0
880,Indiana,Blackford,3841.0,1376.0,133.0
881,Indiana,Boone,22351.0,15244.0,925.0
882,Indiana,Brown,5777.0,3036.0,168.0
883,Indiana,Carroll,7086.0,2224.0,185.0
884,Indiana,Cass,10552.0,4304.0,342.0
885,Indiana,Clark,33668.0,23093.0,1108.0
886,Indiana,Clay,9499.0,2552.0,216.0
887,Indiana,Clinton,9334.0,3361.0,254.0
888,Indiana,Crawford,3483.0,1355.0,106.0
889,Indiana,Daviess,9576.0,2169.0,209.0
890,Indiana,DeKalb,14237.0,4966.0,425.0
891,Indiana,Dearborn,19528.0,5446.0,409.0
892,Indiana,Decatur,9575.0,2439.0,273.0
893,Indiana,Delaware,26827.0,20474.0,890.0
894,Indiana,Dubois,15033.0,6292.0,445.0
895,Indiana,Elkhart,46972.0,26108.0,1307.0
896,Indiana,Fayette,7755.0,2237.0,144.0
897,Indiana,Floyd,23400.0,17511.0,891.0
898,Indiana,Fountain,6154.0,1629.0,203.0
899,Indiana,Franklin,9691.0,2137.0,172.0
900,Indiana,Fulton,6694.0,2280.0,173.0
901,Indiana,Gibson,11817.0,4023.0,321.0
902,Indiana,Grant,18543.0,8015.0,601.0
903,Indiana,Greene,11103.0,3389.0,292.0
904,Indiana,Hamilton,101587.0,88390.0,4022.0
905,Indiana,Hancock,28996.0,12895.0,1020.0
906,Indiana,Harrison,14565.0,5343.0,328.0
907,Indiana,Hendricks,53802.0,32604.0,2099.0
908,Indiana,Henry,15043.0,5544.0,443.0
909,Indiana,Howard,26449.0,13303.0,878.0
910,Indiana,Huntington,13147.0,4255.0,427.0
911,Indiana,Jackson,14555.0,4302.0,381.0
912,Indiana,Jasper,11383.0,3798.0,294.0
913,Indiana,Jay,6361.0,1926.0,174.0
914,Indiana,Jefferson,9663.0,4731.0,303.0
915,Indiana,Jennings,9490.0,2523.0,238.0
916,Indiana,Johnson,51219.0,24736.0,1663.0
917,Indiana,Knox,11655.0,4067.0,289.0
918,Indiana,Kosciusko,26499.0,8364.0,924.0
919,Indiana,LaGrange,8110.0,2355.0,168.0
920,Indiana,LaPorte,25997.0,22427.0,968.0
921,Indiana,Lake,91760.0,124870.0,3326.0
922,Indiana,Lawrence,15601.0,4961.0,463.0
923,Indiana,Madison,31215.0,19524.0,1054.0
924,Indiana,Marion,134175.0,247772.0,7672.0
925,Indiana,Marshall,13844.0,5712.0,371.0
926,Indiana,Martin,4029.0,1011.0,104.0
927,Indiana,Miami,10925.0,3235.0,313.0
928,Indiana,Monroe,22071.0,39861.0,1219.0
929,Indiana,Montgomery,12659.0,4213.0,326.0
930,Indiana,Morgan,27512.0,7781.0,866.0
931,Indiana,Newton,4942.0,1509.0,140.0
932,Indiana,Noble,14195.0,4660.0,335.0
933,Indiana,Ohio,2392.0,750.0,22.0
934,Indiana,Orange,6432.0,2224.0,176.0
935,Indiana,Owen,7286.0,2420.0,198.0
936,Indiana,Parke,5398.0,1503.0,110.0
937,Indiana,Perry,5345.0,3203.0,174.0
938,Indiana,Pike,4692.0,1415.0,113.0
939,Indiana,Porter,45008.0,39746.0,1755.0
940,Indiana,Posey,9206.0,3811.0,219.0
941,Indiana,Pulaski,4246.0,1463.0,97.0
942,Indiana,Putnam,12278.0,3946.0,373.0
943,Indiana,Randolph,8312.0,2513.0,245.0
944,Indiana,Ripley,11261.0,2774.0,236.0
945,Indiana,Rush,6035.0,1754.0,143.0
946,Indiana,Scott,7328.0,2698.0,135.0
947,Indiana,Shelby,14568.0,5023.0,400.0
948,Indiana,Spencer,7357.0,3213.0,199.0
949,Indiana,St. Joseph,53164.0,59896.0,2178.0
950,Indiana,Starke,7466.0,2650.0,174.0
951,Indiana,Steuben,11327.0,4513.0,322.0
952,Indiana,Sullivan,6691.0,2153.0,150.0
953,Indiana,Switzerland,3133.0,964.0,57.0
954,Indiana,Tippecanoe,34581.0,35017.0,1850.0
955,Indiana,Tipton,6110.0,1834.0,172.0
956,Indiana,Union,2688.0,736.0,59.0
957,Indiana,Vanderburgh,41844.0,34415.0,1403.0
958,Indiana,Vermillion,5184.0,2145.0,152.0
959,Indiana,Vigo,24545.0,18123.0,926.0
960,Indiana,Wabash,10762.0,3494.0,317.0
961,Indiana,Warren,3401.0,974.0,97.0
962,Indiana,Warrick,21326.0,11923.0,580.0
963,Indiana,Washington,9114.0,2784.0,241.0
964,Indiana,Wayne,17567.0,9524.0,588.0
965,Indiana,Wells,10855.0,2928.0,267.0
966,Indiana,White,7957.0,3032.0,177.0
967,Indiana,Whitley,12862.0,4234.0,460.0
968,Iowa,Adair,2917.0,1198.0,62.0
969,Iowa,Adams,1530.0,590.0,40.0
970,Iowa,Allamakee,4735.0,2576.0,111.0
971,Iowa,Appanoose,4512.0,1891.0,113.0
972,Iowa,Audubon,2295.0,1071.0,54.0
973,Iowa,Benton,9188.0,5160.0,294.0
974,Iowa,Black Hawk,29640.0,35647.0,1306.0
975,Iowa,Boone,8695.0,6303.0,342.0
976,Iowa,Bremer,8294.0,5958.0,294.0
977,Iowa,Buchanan,6420.0,4169.0,185.0
978,Iowa,Buena Vista,5056.0,2961.0,150.0
979,Iowa,Butler,5542.0,2424.0,132.0
980,Iowa,Calhoun,3689.0,1470.0,99.0
981,Iowa,Carroll,7737.0,3454.0,144.0
982,Iowa,Cass,4969.0,2201.0,106.0
983,Iowa,Cedar,6161.0,4337.0,205.0
984,Iowa,Cerro Gordo,12442.0,10941.0,418.0
985,Iowa,Cherokee,4495.0,1936.0,87.0
986,Iowa,Chickasaw,4308.0,2233.0,90.0
987,Iowa,Clarke,3144.0,1466.0,60.0
988,Iowa,Clay,6137.0,2662.0,170.0
989,Iowa,Clayton,6106.0,3340.0,148.0
990,Iowa,Clinton,13361.0,10812.0,514.0
991,Iowa,Crawford,4854.0,2220.0,80.0
992,Iowa,Dallas,27987.0,26879.0,1156.0
993,Iowa,Davis,3032.0,1013.0,57.0
994,Iowa,Decatur,2615.0,1120.0,69.0
995,Iowa,Delaware,6666.0,3157.0,180.0
996,Iowa,Des Moines,10592.0,8893.0,471.0
997,Iowa,Dickinson,7438.0,3661.0,145.0
998,Iowa,Dubuque,27214.0,25657.0,1055.0
999,Iowa,Emmet,3265.0,1520.0,68.0
1000,Iowa,Fayette,6145.0,3835.0,206.0
1001,Iowa,Floyd,4732.0,3172.0,128.0
1002,Iowa,Franklin,3422.0,1626.0,82.0
1003,Iowa,Fremont,2711.0,1080.0,66.0
1004,Iowa,Greene,3223.0,1769.0,65.0
1005,Iowa,Grundy,4929.0,2206.0,141.0
1006,Iowa,Guthrie,4272.0,1985.0,114.0
1007,Iowa,Hamilton,4956.0,2843.0,144.0
1008,Iowa,Hancock,4390.0,1683.0,99.0
1009,Iowa,Hardin,5850.0,2976.0,163.0
1010,Iowa,Harrison,5569.0,2440.0,146.0
1011,Iowa,Henry,6507.0,3275.0,200.0
1012,Iowa,Howard,3127.0,1772.0,59.0
1013,Iowa,Humboldt,3819.0,1442.0,66.0
1014,Iowa,Ida,2880.0,917.0,52.0
1015,Iowa,Iowa,6009.0,3547.0,186.0
1016,Iowa,Jackson,6940.0,4029.0,166.0
1017,Iowa,Jasper,12084.0,7737.0,363.0
1018,Iowa,Jefferson,4443.0,4319.0,197.0
1019,Iowa,Johnson,22925.0,59177.0,1749.0
1020,Iowa,Jones,6572.0,4213.0,204.0
1021,Iowa,Keokuk,3797.0,1414.0,92.0
1022,Iowa,Kossuth,6275.0,2696.0,119.0
1023,Iowa,Lee,9773.0,6541.0,420.0
1024,Iowa,Linn,53364.0,70874.0,3220.0
1025,Iowa,Louisa,3500.0,1726.0,106.0
1026,Iowa,Lucas,3287.0,1284.0,59.0
1027,Iowa,Lyon,5707.0,1067.0,89.0
1028,Iowa,Madison,6507.0,3134.0,183.0
1029,Iowa,Mahaska,8297.0,2894.0,213.0
1030,Iowa,Marion,12663.0,6178.0,391.0
1031,Iowa,Marshall,9571.0,8176.0,389.0
1032,Iowa,Mills,5585.0,2508.0,175.0
1033,Iowa,Mitchell,3677.0,2053.0,92.0
1034,Iowa,Monona,3248.0,1407.0,73.0
1035,Iowa,Monroe,2975.0,1078.0,35.0
1036,Iowa,Montgomery,3659.0,1583.0,85.0
1037,Iowa,Muscatine,10823.0,9372.0,476.0
1038,Iowa,O'Brien,5861.0,1569.0,121.0
1039,Iowa,Osceola,2690.0,601.0,37.0
1040,Iowa,Page,5319.0,2086.0,123.0
1041,Iowa,Palo Alto,3370.0,1519.0,69.0
1042,Iowa,Plymouth,10492.0,3494.0,202.0
1043,Iowa,Pocahontas,2826.0,933.0,64.0
1044,Iowa,Polk,106800.0,146250.0,5705.0
1045,Iowa,Pottawattamie,26247.0,18575.0,922.0
1046,Iowa,Poweshiek,5657.0,4306.0,177.0
1047,Iowa,Ringgold,1968.0,709.0,37.0
1048,Iowa,Sac,4061.0,1389.0,85.0
1049,Iowa,Scott,43683.0,46926.0,1990.0
1050,Iowa,Shelby,4697.0,1959.0,139.0
1051,Iowa,Sioux,15680.0,3019.0,352.0
1052,Iowa,Story,20340.0,29175.0,1523.0
1053,Iowa,Tama,5303.0,3577.0,168.0
1054,Iowa,Taylor,2463.0,746.0,40.0
1055,Iowa,Union,4010.0,2061.0,114.0
1056,Iowa,Van Buren,2859.0,875.0,57.0
1057,Iowa,Wapello,9516.0,5821.0,296.0
1058,Iowa,Warren,17782.0,12574.0,683.0
1059,Iowa,Washington,6971.0,4561.0,233.0
1060,Iowa,Wayne,2338.0,727.0,44.0
1061,Iowa,Webster,10938.0,6613.0,271.0
1062,Iowa,Winnebago,3707.0,2135.0,128.0
1063,Iowa,Winneshiek,6235.0,5617.0,212.0
